max_resources,min_resources,mean_resources,count_resources,max_esc_xp,min_esc_xp,mean_esc_xp,count_esc_xp,max_win_xp,min_win_xp,mean_win_xp,count_win_xp,max_love_xp,min_love_xp,mean_love_xp,count_love_xp,max_war_xp,min_war_xp,mean_war_xp,count_war_xp,max_theft,min_theft,mean_theft,count_theft,max_zh_kd,min_zh_kd,mean_zh_kd,count_zh_kd,max_hh_kd,min_hh_kd,mean_hh_kd,count_hh_kd,max_z_enc,min_z_enc,mean_z_enc,count_z_enc,max_h_enc,min_h_enc,mean_h_enc,count_h_enc,days_until_all_zombies,humans,zombies,full_dead
4.733079732140368,0.0,0.09466159464280736,4.733079732140368,0,0,0.0,0,1,0,0.02,1,1,0,0.02,1,0,0,0.0,0,0,0,0.0,0,1,0,0.02,1,0,0,0.0,0,2,0,0.04,2,1,0,0.02,1,17,0,50,55
0.0,0.0,0.0,0.0,0,0,0.0,0,1,0,0.125,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.125,1,1,0,0.125,1,1,0,0.125,1,1,0,0.125,1,21,0,8,97
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,29,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0.02564102564102564,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,39,66
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,33,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,37,68
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,33,72
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.04,1,1,0,0.04,1,0,0,0.0,0,1,0,0.04,1,0,0,0.0,0,1,0,0.04,1,20,0,25,80
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,42,63
0.0,0.0,0.0,0.0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,27,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,39,66
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.034482758620689655,1,0,0,0.0,0,1,0,0.034482758620689655,1,0,0,0.0,0,19,0,29,76
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,1,1,1.0,1,25,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0.022727272727272728,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.022727272727272728,1,18,0,44,61
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.037037037037037035,1,0,0,0.0,0,1,0,0.037037037037037035,1,0,0,0.0,0,19,0,27,78
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.25,1,0,0,0.0,0,0,0,0.0,0,1,0,0.5,2,0,0,0.0,0,1,0,0.5,2,23,0,4,101
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,36,69
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.06666666666666667,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,30,75
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,37,68
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,46,59
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,15,0,0.7333333333333333,22,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,5,0,0.23333333333333334,7,18,0,30,75
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,1,1,1.0,1,28,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.0196078431372549,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.0196078431372549,1,18,0,51,54
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,39,66
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.047619047619047616,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,20,0,21,84
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,27,78
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,37,68
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.025,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,40,65
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.037037037037037035,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,27,78
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,7,0,0.26666666666666666,12,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,3,0,0.1111111111111111,5,18,0,45,60
0.0,0.0,0.0,0.0,0,0,0.0,0,1,0,0.3333333333333333,1,0,0,0.0,0,0,0,0.0,0,1,0,0.3333333333333333,1,1,0,0.3333333333333333,1,0,0,0.0,0,1,0,0.3333333333333333,1,0,0,0.0,0,23,0,3,102
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,2,0,0.10526315789473684,4,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,2,0,0.05263157894736842,2,19,0,38,67
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,3,0,0.075,3,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.025,1,18,0,40,65
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,31,74
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,34,71
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,40,65
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,38,67
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,2,0,0.16666666666666666,3,1,0,0.05555555555555555,1,1,0,0.05555555555555555,1,0,0,0.0,0,1,0,0.05555555555555555,1,0,0,0.0,0,2,0,0.16666666666666666,3,20,0,18,87
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.5,1,0,0,0.0,0,0,0,0.0,0,1,0,0.5,1,0,0,0.0,0,1,0,0.5,1,23,0,2,103
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.09090909090909091,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,21,0,11,94
0.0,-0.011877788323247263,-0.00031257337692755955,-0.011877788323247263,0,0,0.0,0,0,0,0.0,0,21,0,0.7894736842105263,30,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,4,0,0.21052631578947367,8,18,0,38,67
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,44,61
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,28,77
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,40,65
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,31,74
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.5,1,0,0,0.0,0,1,0,0.5,1,22,0,2,103
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,2,0,0.05,2,0,0,0.0,0,1,0,0.025,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.025,1,18,0,40,65
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.14285714285714285,1,0,0,0.0,0,0,0,0.0,0,1,0,0.14285714285714285,1,0,0,0.0,0,1,0,0.14285714285714285,1,22,0,7,98
0.0,0.0,0.0,0.0,1,0,0.02702702702702703,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,2,0,0.05405405405405406,2,0,0,0.0,0,19,0,37,68
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.047619047619047616,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,21,84
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,41,64
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,23,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,25,80
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,4,0,0.1702127659574468,8,0,0,0.0,0,1,0,0.02127659574468085,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,4,0,0.10638297872340426,5,18,0,47,58
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,42,63
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,33,72
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0.023255813953488372,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.023255813953488372,1,18,0,43,62
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,32,73
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,31,74
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,37,68
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.0625,1,0,0,0.0,0,1,0,0.0625,1,0,0,0.0,0,20,0,16,89
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,42,63
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,20,0,14,91
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.08333333333333333,1,0,0,0.0,0,0,0,0.0,0,1,0,0.08333333333333333,1,0,0,0.0,0,1,0,0.08333333333333333,1,20,0,12,93
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.07692307692307693,1,0,0,0.0,0,0,0,0.0,0,1,0,0.07692307692307693,1,0,0,0.0,0,1,0,0.07692307692307693,1,20,0,13,92
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,29,76
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,33,72
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.034482758620689655,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,29,76
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,41,64
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,36,69
0.0,0.0,0.0,0.0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,1,1,1.0,1,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,27,0,1,104
0.0,-1.5145726941772617,-0.028047642484764105,-1.5145726941772617,0,0,0.0,0,0,0,0.0,0,9,0,0.35185185185185186,19,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.018518518518518517,1,3,0,0.12962962962962962,7,18,0,54,51
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,17,0,48,57
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,17,0,52,53
0.993544145382041,0.0,0.02365581298528669,0.993544145382041,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.023809523809523808,1,0,0,0.0,0,18,0,42,63
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,36,0,1,104
0.0,0.0,0.0,0.0,2,2,2.0,2,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,0,0,0.0,0,4,4,4.0,4,0,0,0.0,0,24,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.037037037037037035,1,0,0,0.0,0,1,0,0.037037037037037035,1,0,0,0.0,0,1,0,0.037037037037037035,1,19,0,27,78
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.024390243902439025,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,41,64
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,42,63
0.0,-0.007994700818082734,-0.00016315715955270886,-0.007994700818082734,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,17,0,49,56
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.02702702702702703,1,0,0,0.0,0,0,0,0.0,0,1,0,0.02702702702702703,1,0,0,0.0,0,1,0,0.02702702702702703,1,18,0,37,68
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,50,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.034482758620689655,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,29,76
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,24,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,39,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,17,0,46,59
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,40,65
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,33,72
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,54,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.021739130434782608,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,17,0,46,59
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,3,0,0.13043478260869565,6,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,3,0,0.08695652173913043,4,18,0,46,59
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,36,69
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,24,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,38,67
2.98415412185068,0.0,0.08289317005140778,2.98415412185068,0,0,0.0,0,1,0,0.027777777777777776,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.027777777777777776,1,0,0,0.0,0,1,0,0.027777777777777776,1,0,0,0.0,0,18,0,36,69
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,39,66
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0.022727272727272728,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,44,61
0.0,0.0,0.0,0.0,0,0,0.0,0,1,0,0.2,1,0,0,0.0,0,0,0,0.0,0,1,0,0.2,1,1,0,0.2,1,0,0,0.0,0,1,0,0.2,1,0,0,0.0,0,22,0,5,100
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,35,70
0.0,0.0,0.0,0.0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,1,1,1.0,1,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,31,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,24,81
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0.05555555555555555,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.027777777777777776,1,19,0,36,69
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.07142857142857142,1,0,0,0.0,0,0,0,0.0,0,1,0,0.07142857142857142,1,0,0,0.0,0,1,0,0.07142857142857142,1,21,0,14,91
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.03571428571428571,1,0,0,0.0,0,0,0,0.0,0,1,0,0.03571428571428571,1,0,0,0.0,0,1,0,0.03571428571428571,1,19,0,28,77
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,29,76
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,42,63
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0.05,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.025,1,18,0,40,65
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,39,66
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,32,73
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,23,82
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,32,73
0.48963351435952784,0.0,0.00844195714412979,0.48963351435952784,0,0,0.0,0,0,0,0.0,0,1,0,0.034482758620689655,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.017241379310344827,1,1,0,0.034482758620689655,2,17,0,58,47
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.16666666666666666,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,22,0,6,99
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,20,0,18,87
