Epoch,Day,Being ID,Other Being ID,encounter_type,X,Y,Z
208,5,21807,21773,LUV,"(206,)","(195,)",0.6213510850432878
208,6,21751,21748,LUV,"(26,)","(133,)",0.27867020958563027
208,7,21751,21748,STL,"(27,)","(132,)",0.27839751199872903
208,9,21799,21776,LUV,"(124,)","(115,)",0.37977255922898834
209,3,21911,21921,LUV,"(382,)","(315,)",0.243652324090485
209,9,21882,21881,INF,"(229,)","(121,)",0.47178861533437927
211,13,22071,22148,STL,"(303,)","(339,)",0.4261144199715515
212,10,22196,22200,LUV,"(479,)","(380,)",-0.0942759366834372
212,10,22218,22219,INF,"(453,)","(264,)",0.14936558336287561
213,1,22354,22348,LUV,"(298,)","(494,)",0.010086652844790212
213,2,22329,22314,WAR,"(389,)","(216,)",0.2919521657864419
213,3,22314,22329,INF,"(389,)","(217,)",0.2926313670063997
213,3,22354,22348,WAR,"(296,)","(494,)",0.01738980714259923
213,6,22278,22328,STL,"(262,)","(345,)",0.5205010360880051
213,6,22328,22278,INF,"(263,)","(344,)",0.5202422759522997
214,2,22391,22443,LUV,"(45,)","(132,)",0.2942517522151152
214,8,22426,22461,WAR,"(409,)","(110,)",0.07304909377259286
215,7,22527,22489,LUV,"(216,)","(291,)",0.6407385774562144
215,8,22489,22527,LUV,"(216,)","(291,)",0.6407385774562144
215,8,22527,22489,LUV,"(215,)","(292,)",0.6397146809812677
215,9,22489,22527,LUV,"(215,)","(292,)",0.6397146809812677
215,9,22527,22489,LUV,"(214,)","(293,)",0.638633825655031
215,10,22489,22527,LUV,"(213,)","(292,)",0.6393280177574503
216,2,22590,22582,LUV,"(322,)","(132,)",0.3374714457987149
216,16,22643,22610,WIN,"(396,)","(245,)",0.28277737715827467
218,3,22883,22874,STL,"(455,)","(16,)",-0.1151680137907464
218,4,22874,22874,INF,"(453,)","(15,)",-0.11243808140226218
219,5,22967,22952,WAR,"(357,)","(16,)",0.10736829725345254
219,7,22967,22952,WIN,"(358,)","(17,)",0.10507387861088933
219,15,22964,22967,LUV,"(361,)","(21,)",0.09840585438718277
219,16,22967,22964,LUV,"(363,)","(22,)",0.09368727883628629
219,22,22967,22964,WAR,"(366,)","(19,)",0.0857470725575099
220,3,23077,23063,LUV,"(311,)","(373,)",0.3272320358641224
221,1,23123,23137,WAR,"(464,)","(46,)",-0.1137477817824166
221,9,23198,23194,LUV,"(165,)","(165,)",0.539488089274679
221,10,23198,23194,LUV,"(164,)","(166,)",0.5397797840947542
221,11,23194,23198,LUV,"(165,)","(167,)",0.5428134115596417
221,12,23194,23198,WAR,"(164,)","(168,)",0.5430511125061773
222,12,23278,23226,INF,"(162,)","(103,)",0.4056740236160101
222,16,23236,23292,WIN,"(168,)","(128,)",0.46967066549802755
223,4,23338,23316,LUV,"(160,)","(39,)",0.2609405155608468
223,5,23316,23338,LUV,"(161,)","(40,)",0.26431516261404064
225,3,23607,23616,STL,"(455,)","(345,)",0.015611772425683498
225,4,23587,23567,STL,"(352,)","(205,)",0.37989180025726527
225,5,23549,23552,WAR,"(448,)","(194,)",0.13753090646434762
225,6,23552,23552,INF,"(450,)","(192,)",0.13185330863474998
225,6,23570,23590,LUV,"(444,)","(144,)",0.06300784982297886
226,2,23646,23641,LUV,"(360,)","(267,)",0.3673064283054996
226,4,23641,23646,LUV,"(362,)","(265,)",0.36321802382710633
226,7,23707,23651,WAR,"(405,)","(56,)",0.0064416817391483375
226,11,23676,23664,LUV,"(343,)","(47,)",0.1537895439290806
226,12,23664,23676,LUV,"(343,)","(47,)",0.1537895439290806
226,14,23679,23690,WIN,"(52,)","(122,)",0.2880556912569141
227,1,23756,23807,WAR,"(173,)","(278,)",0.6059234339098346
227,2,23807,23807,INF,"(171,)","(278,)",0.6020244345824973
227,3,23765,23734,WAR,"(279,)","(190,)",0.5463232939357423
227,16,23804,23759,ESC,"(277,)","(148,)",0.47232301212130445
227,17,23759,23804,INF,"(276,)","(149,)",0.47631123843781153
228,1,23925,23930,LUV,"(251,)","(179,)",0.5744697880224404
228,1,23930,23939,WIN,"(248,)","(182,)",0.5832023636205985
228,5,23888,23893,LUV,"(117,)","(497,)",0.3045974982042322
228,5,23893,23888,STL,"(117,)","(498,)",0.3036997037108991
228,6,23888,23893,INF,"(117,)","(499,)",0.3027896317391594
228,17,23925,23925,INF,"(246,)","(180,)",0.582032492228336
229,11,23951,23951,INF,"(72,)","(342,)",0.2298035481816636
229,13,23962,23967,WAR,"(491,)","(174,)",0.07264227111740655
229,15,23962,23967,WIN,"(493,)","(177,)",0.07684006115028057
230,7,24068,24070,LUV,"(13,)","(454,)",0.04865131638845972
230,8,24068,24070,LUV,"(14,)","(453,)",0.05035742741057127
230,9,24119,24063,STL,"(68,)","(14,)",0.06484326601213962
231,7,24183,24156,LUV,"(273,)","(202,)",0.5744597217020291
231,12,24183,24173,ESC,"(277,)","(202,)",0.5667162218423104
231,14,24173,24183,INF,"(278,)","(204,)",0.5671267852024242
232,3,24354,24321,LUV,"(383,)","(121,)",0.15874823264846352
232,4,24312,24256,LUV,"(327,)","(75,)",0.221947894597622
232,5,24354,24321,LUV,"(383,)","(120,)",0.1568362970238492
232,7,24256,24312,LUV,"(328,)","(73,)",0.216833398885787
232,9,24256,24312,LUV,"(328,)","(73,)",0.216833398885787
233,3,24388,24412,STL,"(203,)","(430,)",0.45752491187192124
233,4,24412,24412,INF,"(203,)","(429,)",0.4591509071794829
233,11,24365,24452,INF,"(478,)","(282,)",0.10047757894942938
234,8,24558,24557,STL,"(249,)","(81,)",0.3700405149969678
235,1,24664,24611,STL,"(260,)","(158,)",0.5220086191809248
235,3,24589,24593,LUV,"(76,)","(153,)",0.36049845213298654
235,4,24589,24593,LUV,"(74,)","(152,)",0.35605418913233133
235,4,24673,24594,INF,"(288,)","(149,)",0.45239833472431346
235,5,24589,24593,STL,"(72,)","(151,)",0.3516826716900289
235,7,24593,24589,INF,"(72,)","(151,)",0.3516826716900289
235,8,24647,24632,WAR,"(156,)","(483,)",0.35970617325656484
235,13,24587,24587,INF,"(217,)","(454,)",0.3942572799103708
236,5,24718,24739,STL,"(223,)","(147,)",0.5335868209277892
236,5,24739,24718,INF,"(223,)","(148,)",0.5357655078970447
237,1,24796,24783,LUV,"(284,)","(388,)",0.37854426113081063
237,1,24811,24837,WAR,"(443,)","(177,)",0.12269689293697313
237,2,24796,24783,LUV,"(282,)","(389,)",0.3823758084127262
237,4,24811,24837,WIN,"(443,)","(177,)",0.12269689293697313
239,10,25064,24991,WIN,"(349,)","(88,)",0.18696659867215737
239,11,25073,25037,WAR,"(258,)","(276,)",0.6206367934824755
239,12,25037,25073,INF,"(258,)","(277,)",0.6199414550516646
240,1,25131,25123,LUV,"(405,)","(458,)",-0.17408178958801085
240,2,25123,25131,WAR,"(404,)","(459,)",-0.17489371874870485
240,3,25156,25122,LUV,"(446,)","(39,)",-0.0939672152899274
240,5,25133,25120,LUV,"(417,)","(313,)",0.15990211082822917
240,5,25156,25122,LUV,"(446,)","(38,)",-0.09448545124373137
240,6,25156,25122,LUV,"(448,)","(38,)",-0.09773117474962235
240,8,25120,25133,LUV,"(418,)","(313,)",0.15751433664366474
240,9,25120,25133,WAR,"(417,)","(312,)",0.16173937649711279
241,9,25212,25273,LUV,"(188,)","(102,)",0.42608317280898333
241,11,25207,25206,ESC,"(445,)","(44,)",-0.08939906731392097
242,13,25379,25359,WIN,"(350,)","(124,)",0.24944133879316108
243,1,25417,25495,WAR,"(73,)","(371,)",0.21700434904698485
243,2,25439,25490,WAR,"(176,)","(26,)",0.25881767503806175
243,3,25470,25456,STL,"(491,)","(199,)",0.10279350157054477
243,5,25454,25444,LUV,"(479,)","(181,)",0.08609717467794167
243,6,25444,25454,LUV,"(478,)","(180,)",0.08526756724150897
243,6,25454,25444,STL,"(479,)","(181,)",0.08609717467794167
243,7,25444,25454,INF,"(478,)","(181,)",0.08665456520558448
244,13,25551,25589,WAR,"(239,)","(87,)",0.390146762298708
244,13,25589,25551,INF,"(238,)","(88,)",0.3928960177387657
245,1,25657,25708,STL,"(273,)","(169,)",0.5221056428498488
245,2,25687,25641,STL,"(124,)","(99,)",0.34422535159251855
245,8,25625,25625,INF,"(474,)","(115,)",-0.026645462631552652
245,11,25625,25625,INF,"(479,)","(115,)",-0.028912592926392297
245,12,25705,25698,INF,"(300,)","(60,)",0.2615798450317383
246,2,25789,25800,WAR,"(85,)","(346,)",0.2726729955907409
246,3,25800,25789,INF,"(83,)","(344,)",0.26702764128418277
247,4,25904,25922,WAR,"(203,)","(369,)",0.5402971925257434
247,4,25922,25904,INF,"(202,)","(368,)",0.541393188796873
247,13,25854,25854,INF,"(65,)","(434,)",0.1846719999400212
248,4,26017,26010,LUV,"(360,)","(8,)",0.09939120037396476
248,7,25970,26022,LUV,"(42,)","(477,)",0.1405912558377852
248,7,26022,25970,LUV,"(42,)","(476,)",0.13971928881999324
248,8,25970,26022,LUV,"(43,)","(475,)",0.14137582299478124
248,8,26022,25970,LUV,"(44,)","(476,)",0.14473176548495387
248,9,25986,25998,LUV,"(71,)","(116,)",0.30072336034900027
248,9,25998,25986,LUV,"(71,)","(117,)",0.3024859935588921
248,9,26022,25970,LUV,"(43,)","(475,)",0.14137582299478124
248,10,25986,25998,LUV,"(70,)","(116,)",0.29942755006521127
248,10,25998,25986,LUV,"(71,)","(117,)",0.3024859935588921
248,10,26022,25970,LUV,"(42,)","(474,)",0.13801094099873445
248,11,25986,25998,LUV,"(70,)","(116,)",0.29942755006521127
248,11,25986,25986,INF,"(71,)","(117,)",0.3024859935588921
248,11,26022,25970,LUV,"(41,)","(473,)",0.13463876354844215
249,1,26138,26048,WAR,"(375,)","(24,)",0.06434623088943182
249,2,26129,26102,LUV,"(140,)","(5,)",0.16242987523072758
249,3,26092,26111,WAR,"(103,)","(165,)",0.4248454257302781
249,3,26102,26129,LUV,"(141,)","(4,)",0.16240809244695145
249,3,26111,26092,INF,"(103,)","(164,)",0.42377875670542436
249,4,26046,26144,ESC,"(69,)","(379,)",0.2010592710711111
249,4,26144,26046,INF,"(70,)","(380,)",0.20421596434783096
250,1,26168,26226,LUV,"(387,)","(420,)",-0.018295735807765563
250,3,26168,26226,STL,"(387,)","(420,)",-0.018295735807765563
250,8,26173,26187,LUV,"(369,)","(21,)",0.07866166853402182
250,8,26187,26173,LUV,"(369,)","(22,)",0.07885196155277886
250,9,26173,26187,WAR,"(368,)","(21,)",0.08114043022201653
250,10,26187,26173,INF,"(369,)","(21,)",0.07866166853402182
252,3,26392,26454,STL,"(19,)","(69,)",0.16844395177539143
252,3,26454,26392,INF,"(20,)","(69,)",0.16867016773653645
252,7,26413,26402,STL,"(3,)","(151,)",0.27414854527666443
252,12,26386,26386,INF,"(398,)","(125,)",0.12875452409624163
254,12,26607,26617,INF,"(382,)","(437,)",-0.05285319817300356
255,3,26692,26700,STL,"(496,)","(173,)",0.07140988458269412
255,9,26731,26681,LUV,"(393,)","(436,)",-0.07786679250203012
255,10,26731,26681,LUV,"(393,)","(434,)",-0.07210315184472864
255,11,26731,26681,LUV,"(392,)","(433,)",-0.06674445636535832
255,12,26681,26731,STL,"(391,)","(433,)",-0.0642358867553457
256,1,26802,26852,STL,"(396,)","(232,)",0.28193860859933895
256,11,26853,26848,WIN,"(367,)","(306,)",0.2997439395450354
257,8,26977,26963,LUV,"(215,)","(426,)",0.4550002842653165
257,9,26963,26977,LUV,"(214,)","(425,)",0.45769144846128684
257,10,26963,26977,LUV,"(214,)","(427,)",0.4542764929568924
257,10,26977,26963,LUV,"(214,)","(428,)",0.4525379205825437
257,11,26963,26977,LUV,"(215,)","(427,)",0.45326910295031714
257,13,26908,26976,INF,"(386,)","(377,)",0.09275464316606452
258,3,27004,27087,WIN,"(312,)","(8,)",0.20518803992811321
258,4,27031,27030,LUV,"(96,)","(465,)",0.27729562649626593
258,5,27030,27031,LUV,"(96,)","(466,)",0.2771683381161872
258,5,27031,27030,LUV,"(95,)","(466,)",0.27460181083273777
258,5,27078,27007,STL,"(443,)","(359,)",0.0035844433863598396
258,6,27030,27031,LUV,"(94,)","(466,)",0.2720220751967266
258,6,27031,27030,LUV,"(94,)","(467,)",0.2719346082027929
258,9,27077,27005,STL,"(441,)","(22,)",-0.09138262494632557
258,9,27078,27007,WIN,"(448,)","(359,)",-0.005458384951178286
259,8,27097,27105,LUV,"(58,)","(473,)",0.17855518325766603
259,8,27185,27141,STL,"(170,)","(128,)",0.4717801350321644
259,9,27097,27105,LUV,"(57,)","(475,)",0.17718194861041098
259,10,27141,27185,INF,"(171,)","(128,)",0.4728025370823352
259,12,27160,27122,INF,"(226,)","(39,)",0.312795977478931
260,2,27293,27223,LUV,"(378,)","(66,)",0.08400376019410158
260,7,27293,27223,LUV,"(378,)","(69,)",0.08741951347238466
260,8,27223,27293,LUV,"(378,)","(69,)",0.08741951347238466
260,8,27293,27223,LUV,"(378,)","(68,)",0.08625936724853289
260,12,27286,27239,INF,"(54,)","(432,)",0.15058043402101698
264,12,27678,27630,INF,"(47,)","(442,)",0.13246933933079158
264,13,27633,27633,INF,"(406,)","(285,)",0.23028276822224997
265,1,27748,27804,STL,"(229,)","(65,)",0.3530854602005188
265,15,27782,27740,LUV,"(322,)","(88,)",0.25362615328036076
265,16,27740,27782,LUV,"(323,)","(87,)",0.24961080396180335
265,17,27740,27782,WAR,"(324,)","(88,)",0.2488595918971409
266,4,27891,27887,WAR,"(322,)","(311,)",0.4222364693651327
267,1,28035,27940,INF,"(11,)","(110,)",0.2425891640137747
267,3,27937,28003,STL,"(419,)","(175,)",0.16956556965702577
267,3,27961,28026,LUV,"(462,)","(3,)",-0.12566006258080398
267,3,27965,27950,LUV,"(212,)","(440,)",0.43213063054808404
268,2,28138,28081,INF,"(120,)","(113,)",0.3691115596181894
268,5,28091,28074,LUV,"(353,)","(484,)",-0.13318116686344558
268,6,28074,28091,LUV,"(354,)","(485,)",-0.13988602917081924
268,6,28091,28074,LUV,"(355,)","(485,)",-0.14273426977885625
268,12,28091,28074,LUV,"(359,)","(487,)",-0.161492356726135
268,13,28074,28091,LUV,"(358,)","(486,)",-0.15494563811201217
268,13,28091,28074,LUV,"(358,)","(486,)",-0.15494563811201217
268,14,28074,28091,LUV,"(358,)","(487,)",-0.15875037859805302
268,14,28100,28066,INF,"(353,)","(260,)",0.39116516619062053
268,15,28074,28091,LUV,"(357,)","(486,)",-0.15217219750167688
270,1,28254,28255,LUV,"(303,)","(235,)",0.5327510761125756
270,3,28254,28255,WAR,"(303,)","(234,)",0.5324347422405475
270,3,28255,28254,INF,"(302,)","(235,)",0.5353137769130836
272,1,28472,28475,LUV,"(288,)","(69,)",0.2959441894225603
272,8,28530,28466,LUV,"(495,)","(377,)",-0.09438782314119332
272,9,28466,28530,LUV,"(494,)","(377,)",-0.09419345293936142
272,9,28530,28466,LUV,"(494,)","(376,)",-0.0919121365789293
272,10,28466,28530,LUV,"(493,)","(376,)",-0.09167856571740399
272,10,28530,28466,LUV,"(493,)","(375,)",-0.08939249697420523
273,11,28600,28641,WAR,"(285,)","(396,)",0.35848090725937254
273,12,28570,28601,STL,"(224,)","(458,)",0.3719110459270723
273,12,28601,28570,INF,"(224,)","(459,)",0.36917834444299585
274,1,28671,28754,LUV,"(338,)","(2,)",0.15063359826029768
274,2,28671,28754,LUV,"(339,)","(1,)",0.1483229749492834
274,2,28741,28682,LUV,"(430,)","(166,)",0.1300728343904659
274,2,28754,28671,LUV,"(340,)","(0,)",0.14600821874999992
274,3,28671,28754,LUV,"(341,)","(1,)",0.1438157984352258
274,5,28671,28754,LUV,"(340,)","(1,)",0.1460749030916075
274,5,28754,28671,LUV,"(339,)","(0,)",0.14825320067378767
274,7,28741,28682,LUV,"(428,)","(164,)",0.1308785084323117
274,9,28751,28716,LUV,"(350,)","(170,)",0.3369357014926373
274,10,28751,28716,STL,"(351,)","(169,)",0.3325541025331822
275,6,28772,28789,WAR,"(474,)","(122,)",-0.013609592380448565
276,18,28920,28933,ESC,"(228,)","(57,)",0.3396253885471018
277,8,28988,29024,STL,"(415,)","(228,)",0.23367285088494089
277,8,29024,28988,INF,"(414,)","(227,)",0.23571001271719355
277,11,29031,29069,STL,"(120,)","(259,)",0.4785018111452192
277,11,29064,29043,WIN,"(260,)","(92,)",0.37924012399272966
278,8,29168,29118,LUV,"(324,)","(77,)",0.23187387322696615
278,9,29168,29118,STL,"(325,)","(78,)",0.23096290718154813
278,12,29118,29118,INF,"(329,)","(79,)",0.22287774176167613
279,2,29268,29220,WAR,"(127,)","(213,)",0.5115490123203685
279,4,29260,29289,STL,"(359,)","(98,)",0.17794183650491857
280,2,29386,29344,LUV,"(423,)","(190,)",0.1822104517602283
280,4,29386,29344,LUV,"(423,)","(190,)",0.1822104517602283
281,2,29420,29449,LUV,"(381,)","(49,)",0.060886029823797205
281,2,29449,29420,LUV,"(382,)","(49,)",0.05837734725376579
281,5,29449,29420,LUV,"(380,)","(49,)",0.06339507299869998
281,5,29485,29428,STL,"(205,)","(80,)",0.38336497971875494
281,6,29449,29420,LUV,"(378,)","(50,)",0.0691514306910255
281,8,29449,29420,LUV,"(377,)","(50,)",0.07166161893840986
281,10,29489,29424,LUV,"(44,)","(87,)",0.2179936876080822
281,11,29424,29489,STL,"(45,)","(88,)",0.22075978409681743
282,3,29560,29569,LUV,"(347,)","(444,)",0.026784146352681858
284,6,29739,29764,LUV,"(210,)","(353,)",0.5632284669190976
286,2,29954,29928,LUV,"(209,)","(278,)",0.6487924305230822
286,3,29928,29954,LUV,"(210,)","(277,)",0.6498314713158837
286,5,30030,30030,INF,"(275,)","(435,)",0.30080924284296845
286,10,29954,29928,LUV,"(210,)","(279,)",0.6485511161724583
288,1,30196,30236,WIN,"(158,)","(238,)",0.5892241632943465
289,3,30288,30264,LUV,"(145,)","(328,)",0.49136922801789334
289,14,30242,30331,INF,"(318,)","(19,)",0.19619827904963533
291,1,30517,30484,LUV,"(51,)","(159,)",0.3256483741522395
291,2,30484,30517,LUV,"(50,)","(158,)",0.32365704037514004
291,2,30517,30484,LUV,"(49,)","(157,)",0.3216799908514081
291,4,30470,30453,LUV,"(397,)","(62,)",0.03210493331445583
291,4,30484,30517,LUV,"(50,)","(155,)",0.32176473567874075
291,5,30454,30505,WAR,"(236,)","(116,)",0.4557828584424762
291,5,30517,30484,STL,"(52,)","(156,)",0.3251949202246077
291,5,30541,30467,WAR,"(288,)","(217,)",0.5588371627501555
291,6,30467,30541,INF,"(288,)","(218,)",0.5596553849692973
291,6,30484,30517,INF,"(52,)","(157,)",0.32584886436872784
292,1,30559,30646,LUV,"(374,)","(207,)",0.32310769982795784
292,2,30559,30646,LUV,"(374,)","(205,)",0.3211986992795237
292,2,30627,30639,WAR,"(218,)","(197,)",0.625221102775626
292,10,30586,30620,STL,"(202,)","(19,)",0.2761524091201592
292,10,30620,30586,INF,"(203,)","(20,)",0.27829477310067013
295,1,30896,30923,LUV,"(241,)","(293,)",0.6278613990112833
295,7,30936,30951,LUV,"(266,)","(156,)",0.5085041600378479
295,8,30901,30937,STL,"(449,)","(191,)",0.1322049300946476
295,14,30891,30887,INF,"(244,)","(145,)",0.5143814508989377
297,8,31095,31094,STL,"(124,)","(460,)",0.34587567110208056
297,12,31094,31094,INF,"(125,)","(461,)",0.34725568484942365
298,2,31284,31239,STL,"(72,)","(365,)",0.21587305348824892
298,3,31284,31239,WIN,"(70,)","(367,)",0.20817883178732455
299,1,31330,31342,LUV,"(302,)","(292,)",0.507678018179176
299,5,31296,31355,LUV,"(413,)","(65,)",-0.004384032293622466
299,6,31304,31306,LUV,"(456,)","(245,)",0.15276039640768888
299,7,31304,31306,LUV,"(455,)","(247,)",0.1539128573411387
299,7,31306,31304,LUV,"(454,)","(248,)",0.1552444449622933
299,14,31306,31304,LUV,"(455,)","(243,)",0.15454791289216283
299,15,31304,31306,LUV,"(455,)","(242,)",0.1546355160042412
299,15,31304,31304,INF,"(455,)","(243,)",0.15454791289216283
300,3,31472,31487,LUV,"(99,)","(247,)",0.4216406326574388
300,3,31487,31472,STL,"(100,)","(248,)",0.42397602148975
300,4,31472,31487,INF,"(101,)","(247,)",0.4278319410140613
301,1,31604,31529,INF,"(282,)","(398,)",0.3633940211832232
302,14,31685,31685,INF,"(45,)","(152,)",0.31323267114874265
303,1,31788,31808,WAR,"(190,)","(38,)",0.2944490345793169
303,3,31799,31722,WAR,"(111,)","(384,)",0.34314134203813884
303,4,31808,31808,INF,"(191,)","(32,)",0.2854886176482832
304,2,31872,31895,LUV,"(94,)","(487,)",0.26981656770146895
304,2,31895,31872,STL,"(94,)","(488,)",0.2696776632304778
304,3,31895,31872,ESC,"(94,)","(486,)",0.26995108858372024
304,6,31895,31872,ESC,"(96,)","(483,)",0.2746994262070052
305,1,31941,32011,WAR,"(278,)","(212,)",0.5757761268684405
305,1,31960,31996,WAR,"(485,)","(233,)",0.12292265338454933
305,1,31996,31960,INF,"(484,)","(234,)",0.12356579558053571
305,2,31922,31934,STL,"(39,)","(138,)",0.2947805033389028
305,3,31979,31923,STL,"(314,)","(357,)",0.3539450458441285
305,8,31923,31979,INF,"(313,)","(358,)",0.3548542689850667
306,1,32037,32097,WAR,"(215,)","(22,)",0.28843631952815224
306,1,32042,32036,STL,"(41,)","(124,)",0.28021266728946537
306,1,32087,32047,LUV,"(392,)","(329,)",0.1900896316630343
306,2,32037,32097,ESC,"(213,)","(21,)",0.286209052279051
306,2,32047,32087,LUV,"(393,)","(329,)",0.18756997269532397
306,2,32087,32047,LUV,"(394,)","(328,)",0.1871587664811616
306,3,32097,32037,INF,"(212,)","(19,)",0.2832001499841051
306,3,32118,32047,LUV,"(393,)","(326,)",0.1938372113318534
306,4,32047,32118,LUV,"(393,)","(327,)",0.19176286747921975
306,4,32087,32047,LUV,"(393,)","(328,)",0.18967369303828216
306,6,32047,32118,LUV,"(394,)","(327,)",0.18924798823480476
306,6,32118,32047,LUV,"(393,)","(326,)",0.1938372113318534
306,6,32118,32087,LUV,"(393,)","(326,)",0.1938372113318534
306,7,32047,32087,LUV,"(393,)","(326,)",0.1938372113318534
306,7,32047,32118,LUV,"(393,)","(326,)",0.1938372113318534
306,7,32087,32047,LUV,"(394,)","(325,)",0.19338165589288459
306,7,32087,32118,LUV,"(394,)","(325,)",0.19338165589288459
306,8,32047,32118,LUV,"(395,)","(328,)",0.1846479267894041
306,8,32118,32047,LUV,"(394,)","(327,)",0.18924798823480476
306,9,32047,32118,LUV,"(394,)","(327,)",0.18924798823480476
306,9,32118,32047,LUV,"(394,)","(327,)",0.18924798823480476
306,10,32087,32118,LUV,"(393,)","(326,)",0.1938372113318534
306,10,32118,32087,LUV,"(393,)","(326,)",0.1938372113318534
306,11,32087,32047,LUV,"(391,)","(328,)",0.194718111724222
306,12,32087,32047,LUV,"(390,)","(327,)",0.19933762246119574
306,13,32047,32087,LUV,"(390,)","(326,)",0.2014117254874381
306,13,32087,32047,WIN,"(390,)","(327,)",0.19933762246119574
308,16,32328,32281,INF,"(165,)","(109,)",0.4230196634079243
309,13,32350,32387,WAR,"(114,)","(222,)",0.47732050570581985
310,15,32523,32501,INF,"(16,)","(202,)",0.2687094056485635
311,4,32551,32610,STL,"(259,)","(24,)",0.2842598441044387
311,11,32642,32613,WAR,"(209,)","(443,)",0.4291812168793223
311,12,32613,32642,INF,"(208,)","(442,)",0.43216379565227636
312,3,32742,32731,STL,"(115,)","(354,)",0.3731097715117985
312,13,32685,32677,LUV,"(363,)","(294,)",0.32955695052482825
312,13,32692,32746,LUV,"(389,)","(227,)",0.2979311401621233
312,14,32677,32685,LUV,"(363,)","(295,)",0.32811458773993163
312,14,32685,32677,LUV,"(364,)","(295,)",0.3253539016694045
312,14,32692,32746,WAR,"(390,)","(228,)",0.29578401316606695
312,15,32677,32685,LUV,"(364,)","(296,)",0.3238873427621201
312,15,32685,32677,LUV,"(365,)","(296,)",0.32113516285116817
312,16,32677,32685,LUV,"(365,)","(297,)",0.3196446737644904
312,16,32685,32677,LUV,"(365,)","(296,)",0.32113516285116817
312,16,32746,32746,INF,"(392,)","(230,)",0.29141727930698874
312,17,32685,32685,INF,"(365,)","(297,)",0.3196446737644904
313,14,32825,32859,INF,"(482,)","(195,)",0.1017510138583629
314,9,32871,32949,WAR,"(181,)","(158,)",0.5450825337893009
314,9,32949,32871,INF,"(182,)","(159,)",0.5478828429094801
317,2,33233,33183,LUV,"(50,)","(442,)",0.14119121934183507
317,3,33183,33233,LUV,"(50,)","(442,)",0.14119121934183507
317,3,33233,33183,LUV,"(49,)","(443,)",0.13861735929014085
317,4,33183,33233,LUV,"(48,)","(443,)",0.13571717390434426
317,7,33217,33278,LUV,"(316,)","(311,)",0.44005887128446775
317,7,33278,33217,WAR,"(315,)","(311,)",0.4430099719126819
317,8,33217,33278,INF,"(316,)","(311,)",0.44005887128446775
317,14,33183,33229,INF,"(47,)","(444,)",0.13319954743470655
318,6,33376,33334,STL,"(82,)","(62,)",0.19745970077058544
319,1,33400,33436,LUV,"(231,)","(208,)",0.6342221109782877
319,1,33436,33400,LUV,"(231,)","(208,)",0.6342221109782877
319,1,33475,33461,LUV,"(179,)","(407,)",0.4826590812193307
319,2,33461,33475,LUV,"(179,)","(406,)",0.48367975864349394
319,2,33475,33461,LUV,"(180,)","(407,)",0.4835257316007921
319,6,33475,33461,LUV,"(181,)","(408,)",0.4832981863838074
320,3,33564,33533,WAR,"(470,)","(373,)",-0.06979908996952996
320,4,33533,33533,INF,"(472,)","(371,)",-0.06705957764655016
321,1,33605,33619,STL,"(470,)","(150,)",0.04155748641371726
321,1,33672,33611,STL,"(394,)","(311,)",0.22046778859422378
321,3,33621,33660,LUV,"(426,)","(71,)",-0.0275580634194385
321,3,33660,33621,LUV,"(425,)","(70,)",-0.02656252694403379
321,3,33665,33641,LUV,"(281,)","(170,)",0.5085351238239417
321,4,33621,33660,LUV,"(424,)","(71,)",-0.023143011060526165
321,5,33621,33660,LUV,"(426,)","(70,)",-0.028759384559541433
321,5,33660,33621,LUV,"(426,)","(70,)",-0.028759384559541433
322,1,33751,33720,LUV,"(55,)","(429,)",0.15314973931191223
322,5,33763,33739,LUV,"(452,)","(327,)",0.05967460107050557
323,2,33842,33897,LUV,"(470,)","(78,)",-0.08519172951939316
323,2,33897,33842,STL,"(471,)","(78,)",-0.08588813228981801
323,3,33842,33897,INF,"(470,)","(78,)",-0.08519172951939316
323,4,33872,33844,LUV,"(154,)","(479,)",0.3657736029214857
323,5,33844,33872,LUV,"(154,)","(480,)",0.3640510735184688
323,11,33849,33893,WIN,"(279,)","(140,)",0.4514265322299583
323,12,33873,33815,STL,"(86,)","(427,)",0.25104202921908525
323,13,33815,33873,INF,"(87,)","(427,)",0.2542339985933857
325,5,34091,34041,LUV,"(392,)","(11,)",0.020194580418072167
325,7,34049,34081,LUV,"(257,)","(56,)",0.3207712648541494
326,4,34138,34194,STL,"(51,)","(72,)",0.1901005062882522
326,5,34138,34194,WIN,"(49,)","(71,)",0.18636455479003738
326,6,34199,34144,LUV,"(445,)","(478,)",-0.31330612384677964
326,8,34144,34199,LUV,"(446,)","(478,)",-0.3145788222928972
326,9,34144,34199,LUV,"(448,)","(476,)",-0.31130000053042844
326,9,34164,34162,LUV,"(300,)","(292,)",0.5131169100721523
326,9,34199,34144,WAR,"(449,)","(475,)",-0.3096351583403996
328,1,34378,34395,STL,"(26,)","(402,)",0.06715097796954798
328,2,34378,34395,WIN,"(24,)","(400,)",0.061733833727999995
330,1,34585,34578,WAR,"(391,)","(238,)",0.2954846044278866
330,2,34578,34585,INF,"(390,)","(237,)",0.29791261444128214
330,4,34550,34547,LUV,"(34,)","(212,)",0.2873419948669288
330,6,34550,34547,LUV,"(34,)","(213,)",0.2863798689980459
